code_article,code_site,date,ventes
835,Site1,2026-06-15,549.25
835,Site1,2026-06-22,549.25
835,Site1,2026-06-29,549.25
835,Site1,2026-07-06,572.8
835,Site1,2026-07-13,530.8
835,Site1,2026-07-20,530.8
835,Site1,2026-07-27,530.8
835,Site1,2026-08-03,611.0
835,Site1,2026-08-10,653.0
835,Site1,2026-08-17,653.0
835,Site1,2026-08-24,653.0
835,Site1,2026-08-31,653.0
835,Site1,2026-09-07,533.8
835,Site1,2026-09-14,533.8
835,Site1,2026-09-21,533.8
835,Site1,2026-09-28,533.8
835,Site1,2026-10-05,552.25
835,Site1,2026-10-12,594.25
835,Site1,2026-10-19,594.25
835,Site1,2026-10-26,594.25
835,Site1,2026-11-02,671.0
835,Site1,2026-11-09,671.0
835,Site1,2026-11-16,671.0
835,Site1,2026-11-23,671.0
835,Site1,2026-11-30,671.0
835,Site1,2026-12-07,538.4
835,Site1,2026-12-14,538.4
835,Site1,2026-12-21,538.4
835,Site1,2026-12-28,538.4
898,Site1,2026-02-09,0.0
898,Site1,2026-02-16,0.0
898,Site1,2026-02-23,0.0
898,Site1,2026-03-02,0.0
898,Site1,2026-03-09,0.0
898,Site1,2026-03-16,0.0
898,Site1,2026-03-23,0.0
898,Site1,2026-03-30,0.0
898,Site1,2026-04-06,0.0
898,Site1,2026-04-13,0.0
898,Site1,2026-04-20,0.0
898,Site1,2026-04-27,0.0
898,Site1,2026-05-04,0.0
898,Site1,2026-05-11,0.0
898,Site1,2026-05-18,0.0
898,Site1,2026-05-25,0.0
898,Site1,2026-06-01,0.0
898,Site1,2026-06-08,0.0
898,Site1,2026-06-15,0.0
898,Site1,2026-06-22,0.0
898,Site1,2026-06-29,0.0
898,Site1,2026-07-06,0.0
898,Site1,2026-07-13,0.0
898,Site1,2026-07-20,0.0
898,Site1,2026-07-27,0.0
898,Site1,2026-08-03,0.0
898,Site1,2026-08-10,0.0
898,Site1,2026-08-17,0.0
898,Site1,2026-08-24,0.0
898,Site1,2026-08-31,0.0
898,Site1,2026-09-07,0.0
898,Site1,2026-09-14,0.0
898,Site1,2026-09-21,0.0
898,Site1,2026-09-28,0.0
898,Site1,2026-10-05,0.0
898,Site1,2026-10-12,0.0
898,Site1,2026-10-19,0.0
898,Site1,2026-10-26,0.0
898,Site1,2026-11-02,0.0
898,Site1,2026-11-09,0.0
898,Site1,2026-11-16,0.0
898,Site1,2026-11-23,0.0
898,Site1,2026-11-30,0.0
898,Site1,2026-12-07,0.0
898,Site1,2026-12-14,0.0
898,Site1,2026-12-21,0.0
898,Site1,2026-12-28,0.0
899,Site1,2026-02-09,44.5
899,Site1,2026-02-16,44.5
899,Site1,2026-02-23,44.5
899,Site1,2026-03-02,42.0
899,Site1,2026-03-09,42.0
899,Site1,2026-03-16,42.0
899,Site1,2026-03-23,42.0
899,Site1,2026-03-30,42.0
899,Site1,2026-04-06,33.6
899,Site1,2026-04-13,33.6
899,Site1,2026-04-20,33.6
899,Site1,2026-04-27,33.6
899,Site1,2026-05-04,69.5
899,Site1,2026-05-11,69.5
899,Site1,2026-05-18,69.5
899,Site1,2026-05-25,69.5
899,Site1,2026-06-01,69.5
899,Site1,2026-06-08,69.5
899,Site1,2026-06-15,69.5
899,Site1,2026-06-22,69.5
899,Site1,2026-06-29,69.5
899,Site1,2026-07-06,55.6
899,Site1,2026-07-13,55.6
899,Site1,2026-07-20,55.6
899,Site1,2026-07-27,55.6
899,Site1,2026-08-03,44.5
899,Site1,2026-08-10,44.5
899,Site1,2026-08-17,44.5
899,Site1,2026-08-24,44.5
899,Site1,2026-08-31,44.5
899,Site1,2026-09-07,35.6
899,Site1,2026-09-14,35.6
899,Site1,2026-09-21,35.6
899,Site1,2026-09-28,35.6
899,Site1,2026-10-05,44.5
899,Site1,2026-10-12,44.5
899,Site1,2026-10-19,44.5
899,Site1,2026-10-26,44.5
899,Site1,2026-11-02,44.5
899,Site1,2026-11-09,44.5
899,Site1,2026-11-16,44.5
899,Site1,2026-11-23,44.5
899,Site1,2026-11-30,44.5
899,Site1,2026-12-07,35.6
899,Site1,2026-12-14,35.6
899,Site1,2026-12-21,35.6
899,Site1,2026-12-28,35.6
900,Site1,2026-02-09,58.75
900,Site1,2026-02-16,58.75
900,Site1,2026-02-23,58.75
900,Site1,2026-03-02,68.75
900,Site1,2026-03-09,68.75
900,Site1,2026-03-16,68.75
900,Site1,2026-03-23,68.75
900,Site1,2026-03-30,68.75
900,Site1,2026-04-06,71.0
900,Site1,2026-04-13,71.0
900,Site1,2026-04-20,71.0
900,Site1,2026-04-27,71.0
900,Site1,2026-05-04,81.25
900,Site1,2026-05-11,81.25
900,Site1,2026-05-18,81.25
900,Site1,2026-05-25,81.25
900,Site1,2026-06-01,83.75
900,Site1,2026-06-08,83.75
900,Site1,2026-06-15,83.75
900,Site1,2026-06-22,83.75
900,Site1,2026-06-29,83.75
900,Site1,2026-07-06,67.0
900,Site1,2026-07-13,67.0
900,Site1,2026-07-20,67.0
900,Site1,2026-07-27,67.0
900,Site1,2026-08-03,58.75
900,Site1,2026-08-10,58.75
900,Site1,2026-08-17,58.75
900,Site1,2026-08-24,58.75
900,Site1,2026-08-31,58.75
900,Site1,2026-09-07,55.0
900,Site1,2026-09-14,55.0
900,Site1,2026-09-21,55.0
900,Site1,2026-09-28,55.0
900,Site1,2026-10-05,63.75
900,Site1,2026-10-12,63.75
900,Site1,2026-10-19,63.75
900,Site1,2026-10-26,63.75
900,Site1,2026-11-02,58.75
900,Site1,2026-11-09,58.75
900,Site1,2026-11-16,58.75
900,Site1,2026-11-23,58.75
900,Site1,2026-11-30,58.75
900,Site1,2026-12-07,47.0
900,Site1,2026-12-14,47.0
900,Site1,2026-12-21,47.0
900,Site1,2026-12-28,47.0
901,Site1,2026-02-09,112.5
901,Site1,2026-02-16,112.5
901,Site1,2026-02-23,112.5
901,Site1,2026-03-02,112.5
901,Site1,2026-03-09,112.5
901,Site1,2026-03-16,112.5
901,Site1,2026-03-23,112.5
901,Site1,2026-03-30,112.5
901,Site1,2026-04-06,92.0
901,Site1,2026-04-13,92.0
901,Site1,2026-04-20,92.0
901,Site1,2026-04-27,92.0
901,Site1,2026-05-04,115.0
901,Site1,2026-05-11,115.0
901,Site1,2026-05-18,115.0
901,Site1,2026-05-25,115.0
901,Site1,2026-06-01,125.0
901,Site1,2026-06-08,125.0
901,Site1,2026-06-15,125.0
901,Site1,2026-06-22,125.0
901,Site1,2026-06-29,125.0
901,Site1,2026-07-06,100.0
901,Site1,2026-07-13,100.0
901,Site1,2026-07-20,100.0
901,Site1,2026-07-27,100.0
901,Site1,2026-08-03,100.0
901,Site1,2026-08-10,100.0
901,Site1,2026-08-17,100.0
901,Site1,2026-08-24,100.0
901,Site1,2026-08-31,100.0
901,Site1,2026-09-07,90.0
901,Site1,2026-09-14,90.0
901,Site1,2026-09-21,90.0
901,Site1,2026-09-28,90.0
901,Site1,2026-10-05,112.5
901,Site1,2026-10-12,112.5
901,Site1,2026-10-19,112.5
901,Site1,2026-10-26,112.5
901,Site1,2026-11-02,112.5
901,Site1,2026-11-09,112.5
901,Site1,2026-11-16,112.5
901,Site1,2026-11-23,112.5
901,Site1,2026-11-30,112.5
901,Site1,2026-12-07,90.0
901,Site1,2026-12-14,90.0
901,Site1,2026-12-21,90.0
901,Site1,2026-12-28,90.0
902,Site1,2026-02-09,300.0
902,Site1,2026-02-16,300.0
902,Site1,2026-02-23,300.0
902,Site1,2026-03-02,300.0
902,Site1,2026-03-09,300.0
902,Site1,2026-03-16,300.0
902,Site1,2026-03-23,300.0
902,Site1,2026-03-30,300.0
902,Site1,2026-04-06,260.0
902,Site1,2026-04-13,260.0
902,Site1,2026-04-20,260.0
902,Site1,2026-04-27,260.0
902,Site1,2026-05-04,250.0
902,Site1,2026-05-11,250.0
902,Site1,2026-05-18,250.0
902,Site1,2026-05-25,250.0
902,Site1,2026-06-01,375.0
902,Site1,2026-06-08,375.0
902,Site1,2026-06-15,375.0
902,Site1,2026-06-22,375.0
902,Site1,2026-06-29,375.0
902,Site1,2026-07-06,240.0
902,Site1,2026-07-13,240.0
902,Site1,2026-07-20,240.0
902,Site1,2026-07-27,240.0
902,Site1,2026-08-03,275.0
902,Site1,2026-08-10,275.0
902,Site1,2026-08-17,275.0
902,Site1,2026-08-24,275.0
902,Site1,2026-08-31,275.0
902,Site1,2026-09-07,240.0
902,Site1,2026-09-14,240.0
902,Site1,2026-09-21,240.0
902,Site1,2026-09-28,240.0
902,Site1,2026-10-05,300.0
902,Site1,2026-10-12,300.0
902,Site1,2026-10-19,300.0
902,Site1,2026-10-26,300.0
902,Site1,2026-11-02,300.0
902,Site1,2026-11-09,300.0
902,Site1,2026-11-16,300.0
902,Site1,2026-11-23,300.0
902,Site1,2026-11-30,300.0
902,Site1,2026-12-07,240.0
902,Site1,2026-12-14,240.0
902,Site1,2026-12-21,240.0
902,Site1,2026-12-28,240.0
903,Site1,2026-02-09,87.5
903,Site1,2026-02-16,87.5
903,Site1,2026-02-23,87.5
903,Site1,2026-03-02,87.5
903,Site1,2026-03-09,87.5
903,Site1,2026-03-16,87.5
903,Site1,2026-03-23,87.5
903,Site1,2026-03-30,87.5
903,Site1,2026-04-06,110.0
903,Site1,2026-04-13,110.0
903,Site1,2026-04-20,110.0
903,Site1,2026-04-27,110.0
903,Site1,2026-05-04,100.0
903,Site1,2026-05-11,100.0
903,Site1,2026-05-18,100.0
903,Site1,2026-05-25,100.0
903,Site1,2026-06-01,137.5
903,Site1,2026-06-08,137.5
903,Site1,2026-06-15,137.5
903,Site1,2026-06-22,137.5
903,Site1,2026-06-29,137.5
903,Site1,2026-07-06,160.0
903,Site1,2026-07-13,160.0
903,Site1,2026-07-20,160.0
903,Site1,2026-07-27,160.0
903,Site1,2026-08-03,87.5
903,Site1,2026-08-10,87.5
903,Site1,2026-08-17,87.5
903,Site1,2026-08-24,87.5
903,Site1,2026-08-31,87.5
903,Site1,2026-09-07,70.0
903,Site1,2026-09-14,70.0
903,Site1,2026-09-21,70.0
903,Site1,2026-09-28,70.0
903,Site1,2026-10-05,87.5
903,Site1,2026-10-12,87.5
903,Site1,2026-10-19,87.5
903,Site1,2026-10-26,87.5
903,Site1,2026-11-02,87.5
903,Site1,2026-11-09,87.5
903,Site1,2026-11-16,87.5
903,Site1,2026-11-23,87.5
903,Site1,2026-11-30,87.5
903,Site1,2026-12-07,70.0
903,Site1,2026-12-14,70.0
903,Site1,2026-12-21,70.0
903,Site1,2026-12-28,70.0
904,Site1,2026-02-09,70.0
904,Site1,2026-02-16,70.0
904,Site1,2026-02-23,70.0
904,Site1,2026-03-02,112.5
904,Site1,2026-03-09,112.5
904,Site1,2026-03-16,112.5
904,Site1,2026-03-23,112.5
904,Site1,2026-03-30,112.5
904,Site1,2026-04-06,70.0
904,Site1,2026-04-13,70.0
904,Site1,2026-04-20,70.0
904,Site1,2026-04-27,70.0
904,Site1,2026-05-04,87.5
904,Site1,2026-05-11,87.5
904,Site1,2026-05-18,87.5
904,Site1,2026-05-25,87.5
904,Site1,2026-06-01,87.5
904,Site1,2026-06-08,87.5
904,Site1,2026-06-15,87.5
904,Site1,2026-06-22,87.5
904,Site1,2026-06-29,87.5
904,Site1,2026-07-06,70.0
904,Site1,2026-07-13,70.0
904,Site1,2026-07-20,70.0
904,Site1,2026-07-27,70.0
904,Site1,2026-08-03,87.5
904,Site1,2026-08-10,87.5
904,Site1,2026-08-17,87.5
904,Site1,2026-08-24,87.5
904,Site1,2026-08-31,87.5
904,Site1,2026-09-07,56.0
904,Site1,2026-09-14,56.0
904,Site1,2026-09-21,56.0
904,Site1,2026-09-28,56.0
904,Site1,2026-10-05,70.0
904,Site1,2026-10-12,70.0
904,Site1,2026-10-19,70.0
904,Site1,2026-10-26,70.0
904,Site1,2026-11-02,70.0
904,Site1,2026-11-09,70.0
904,Site1,2026-11-16,70.0
904,Site1,2026-11-23,70.0
904,Site1,2026-11-30,70.0
904,Site1,2026-12-07,56.0
904,Site1,2026-12-14,56.0
904,Site1,2026-12-21,56.0
904,Site1,2026-12-28,56.0
927,Site1,2026-02-09,550.0
927,Site1,2026-02-16,550.0
927,Site1,2026-02-23,550.0
927,Site1,2026-03-02,550.0
927,Site1,2026-03-09,550.0
927,Site1,2026-03-16,550.0
927,Site1,2026-03-23,550.0
927,Site1,2026-03-30,550.0
927,Site1,2026-04-06,300.0
927,Site1,2026-04-13,300.0
927,Site1,2026-04-20,300.0
927,Site1,2026-04-27,300.0
927,Site1,2026-05-04,400.0
927,Site1,2026-05-11,400.0
927,Site1,2026-05-18,400.0
927,Site1,2026-05-25,400.0
927,Site1,2026-06-01,425.0
927,Site1,2026-06-08,425.0
927,Site1,2026-06-15,425.0
927,Site1,2026-06-22,425.0
927,Site1,2026-06-29,425.0
927,Site1,2026-07-06,340.0
927,Site1,2026-07-13,340.0
927,Site1,2026-07-20,340.0
927,Site1,2026-07-27,340.0
927,Site1,2026-08-03,425.0
927,Site1,2026-08-10,425.0
927,Site1,2026-08-17,425.0
927,Site1,2026-08-24,425.0
927,Site1,2026-08-31,425.0
927,Site1,2026-09-07,340.0
927,Site1,2026-09-14,340.0
927,Site1,2026-09-21,340.0
927,Site1,2026-09-28,340.0
927,Site1,2026-10-05,425.0
927,Site1,2026-10-12,425.0
927,Site1,2026-10-19,425.0
927,Site1,2026-10-26,425.0
927,Site1,2026-11-02,425.0
927,Site1,2026-11-09,425.0
927,Site1,2026-11-16,425.0
927,Site1,2026-11-23,425.0
927,Site1,2026-11-30,425.0
927,Site1,2026-12-07,340.0
927,Site1,2026-12-14,340.0
927,Site1,2026-12-21,340.0
927,Site1,2026-12-28,340.0
930,Site1,2026-02-09,303.25
930,Site1,2026-02-16,303.25
930,Site1,2026-02-23,303.25
930,Site1,2026-03-02,503.5
930,Site1,2026-03-09,503.5
930,Site1,2026-03-16,503.5
930,Site1,2026-03-23,503.5
930,Site1,2026-03-30,503.5
930,Site1,2026-04-06,403.0
930,Site1,2026-04-13,403.0
930,Site1,2026-04-20,403.0
930,Site1,2026-04-27,403.0
930,Site1,2026-05-04,503.75
930,Site1,2026-05-11,503.75
930,Site1,2026-05-18,503.75
930,Site1,2026-05-25,503.75
930,Site1,2026-06-01,504.0
930,Site1,2026-06-08,504.0
930,Site1,2026-06-15,504.0
930,Site1,2026-06-22,504.0
930,Site1,2026-06-29,504.0
930,Site1,2026-07-06,403.4
930,Site1,2026-07-13,403.4
930,Site1,2026-07-20,403.4
930,Site1,2026-07-27,403.4
930,Site1,2026-08-03,504.25
930,Site1,2026-08-10,504.25
930,Site1,2026-08-17,504.25
930,Site1,2026-08-24,504.25
930,Site1,2026-08-31,504.25
930,Site1,2026-09-07,403.6
930,Site1,2026-09-14,403.6
930,Site1,2026-09-21,403.6
930,Site1,2026-09-28,403.6
930,Site1,2026-10-05,504.75
930,Site1,2026-10-12,504.75
930,Site1,2026-10-19,504.75
930,Site1,2026-10-26,504.75
930,Site1,2026-11-02,504.75
930,Site1,2026-11-09,504.75
930,Site1,2026-11-16,504.75
930,Site1,2026-11-23,504.75
930,Site1,2026-11-30,504.75
930,Site1,2026-12-07,204.0
930,Site1,2026-12-14,204.0
930,Site1,2026-12-21,204.0
930,Site1,2026-12-28,204.0
945,Site1,2026-02-09,373.5
945,Site1,2026-02-16,373.5
945,Site1,2026-02-23,373.5
945,Site1,2026-03-02,375.25
945,Site1,2026-03-09,375.25
945,Site1,2026-03-16,375.25
945,Site1,2026-03-23,375.25
945,Site1,2026-03-30,375.25
945,Site1,2026-04-06,301.4
945,Site1,2026-04-13,301.4
945,Site1,2026-04-20,301.4
945,Site1,2026-04-27,301.4
945,Site1,2026-05-04,291.0
945,Site1,2026-05-11,291.0
945,Site1,2026-05-18,291.0
945,Site1,2026-05-25,291.0
945,Site1,2026-06-01,380.25
945,Site1,2026-06-08,380.25
945,Site1,2026-06-15,380.25
945,Site1,2026-06-22,380.25
945,Site1,2026-06-29,380.25
945,Site1,2026-07-06,305.6
945,Site1,2026-07-13,305.6
945,Site1,2026-07-20,305.6
945,Site1,2026-07-27,305.6
945,Site1,2026-08-03,383.75
945,Site1,2026-08-10,383.75
945,Site1,2026-08-17,383.75
945,Site1,2026-08-24,383.75
945,Site1,2026-08-31,383.75
945,Site1,2026-09-07,308.4
945,Site1,2026-09-14,308.4
945,Site1,2026-09-21,308.4
945,Site1,2026-09-28,308.4
945,Site1,2026-10-05,387.25
945,Site1,2026-10-12,387.25
945,Site1,2026-10-19,387.25
945,Site1,2026-10-26,387.25
945,Site1,2026-11-02,389.0
945,Site1,2026-11-09,389.0
945,Site1,2026-11-16,389.0
945,Site1,2026-11-23,389.0
945,Site1,2026-11-30,389.0
945,Site1,2026-12-07,312.6
945,Site1,2026-12-14,312.6
945,Site1,2026-12-21,312.6
945,Site1,2026-12-28,312.6
973,Site1,2026-02-09,2000.0
973,Site1,2026-02-16,2000.0
973,Site1,2026-02-23,2000.0
973,Site1,2026-03-02,1328.5
973,Site1,2026-03-09,1328.5
973,Site1,2026-03-16,1328.5
973,Site1,2026-03-23,1328.5
973,Site1,2026-03-30,1328.5
973,Site1,2026-04-06,1700.0
973,Site1,2026-04-13,1700.0
973,Site1,2026-04-20,1700.0
973,Site1,2026-04-27,1700.0
973,Site1,2026-05-04,2000.0
973,Site1,2026-05-11,2000.0
973,Site1,2026-05-18,2000.0
973,Site1,2026-05-25,2000.0
973,Site1,2026-06-01,1750.0
973,Site1,2026-06-08,1750.0
973,Site1,2026-06-15,1750.0
973,Site1,2026-06-22,1750.0
973,Site1,2026-06-29,1750.0
973,Site1,2026-07-06,1700.0
973,Site1,2026-07-13,1700.0
973,Site1,2026-07-20,1700.0
973,Site1,2026-07-27,1700.0
973,Site1,2026-08-03,1250.0
973,Site1,2026-08-10,1250.0
973,Site1,2026-08-17,1250.0
973,Site1,2026-08-24,1250.0
973,Site1,2026-08-31,1250.0
973,Site1,2026-09-07,1400.0
973,Site1,2026-09-14,1400.0
973,Site1,2026-09-21,1400.0
973,Site1,2026-09-28,1400.0
973,Site1,2026-10-05,2125.0
973,Site1,2026-10-12,2125.0
973,Site1,2026-10-19,2125.0
973,Site1,2026-10-26,2125.0
973,Site1,2026-11-02,2125.0
973,Site1,2026-11-09,2125.0
973,Site1,2026-11-16,2125.0
973,Site1,2026-11-23,2125.0
973,Site1,2026-11-30,2125.0
973,Site1,2026-12-07,1700.0
973,Site1,2026-12-14,1700.0
973,Site1,2026-12-21,1700.0
973,Site1,2026-12-28,1700.0
974,Site1,2026-02-09,2250.0
974,Site1,2026-02-16,2250.0
974,Site1,2026-02-23,2250.0
974,Site1,2026-03-02,906.5
974,Site1,2026-03-09,906.5
974,Site1,2026-03-16,906.5
974,Site1,2026-03-23,906.5
974,Site1,2026-03-30,906.5
974,Site1,2026-04-06,1900.0
974,Site1,2026-04-13,1900.0
974,Site1,2026-04-20,1900.0
974,Site1,2026-04-27,1900.0
974,Site1,2026-05-04,2375.0
974,Site1,2026-05-11,2375.0
974,Site1,2026-05-18,2375.0
974,Site1,2026-05-25,2375.0
974,Site1,2026-06-01,2375.0
974,Site1,2026-06-08,2375.0
974,Site1,2026-06-15,2375.0
974,Site1,2026-06-22,2375.0
974,Site1,2026-06-29,2375.0
974,Site1,2026-07-06,2000.0
974,Site1,2026-07-13,2000.0
974,Site1,2026-07-20,2000.0
974,Site1,2026-07-27,2000.0
974,Site1,2026-08-03,1000.0
974,Site1,2026-08-10,1000.0
974,Site1,2026-08-17,1000.0
974,Site1,2026-08-24,1000.0
974,Site1,2026-08-31,1000.0
974,Site1,2026-09-07,1600.0
974,Site1,2026-09-14,1600.0
974,Site1,2026-09-21,1600.0
974,Site1,2026-09-28,1600.0
974,Site1,2026-10-05,2750.0
974,Site1,2026-10-12,2750.0
974,Site1,2026-10-19,2750.0
974,Site1,2026-10-26,2750.0
974,Site1,2026-11-02,2750.0
974,Site1,2026-11-09,2750.0
974,Site1,2026-11-16,2750.0
974,Site1,2026-11-23,2750.0
974,Site1,2026-11-30,2750.0
974,Site1,2026-12-07,2200.0
974,Site1,2026-12-14,2200.0
974,Site1,2026-12-21,2200.0
974,Site1,2026-12-28,2200.0
975,Site1,2026-02-09,875.0
975,Site1,2026-02-16,875.0
975,Site1,2026-02-23,875.0
975,Site1,2026-03-02,544.75
975,Site1,2026-03-09,544.75
975,Site1,2026-03-16,544.75
975,Site1,2026-03-23,544.75
975,Site1,2026-03-30,544.75
975,Site1,2026-04-06,760.0
975,Site1,2026-04-13,760.0
975,Site1,2026-04-20,760.0
975,Site1,2026-04-27,760.0
975,Site1,2026-05-04,950.0
975,Site1,2026-05-11,950.0
975,Site1,2026-05-18,950.0
975,Site1,2026-05-25,950.0
975,Site1,2026-06-01,950.0
975,Site1,2026-06-08,950.0
975,Site1,2026-06-15,950.0
975,Site1,2026-06-22,950.0
975,Site1,2026-06-29,950.0
975,Site1,2026-07-06,760.0
975,Site1,2026-07-13,760.0
975,Site1,2026-07-20,760.0
975,Site1,2026-07-27,760.0
975,Site1,2026-08-03,750.0
975,Site1,2026-08-10,750.0
975,Site1,2026-08-17,750.0
975,Site1,2026-08-24,750.0
975,Site1,2026-08-31,750.0
975,Site1,2026-09-07,900.0
975,Site1,2026-09-14,900.0
975,Site1,2026-09-21,900.0
975,Site1,2026-09-28,900.0
975,Site1,2026-10-05,1125.0
975,Site1,2026-10-12,1125.0
975,Site1,2026-10-19,1125.0
975,Site1,2026-10-26,1125.0
975,Site1,2026-11-02,1125.0
975,Site1,2026-11-09,1125.0
975,Site1,2026-11-16,1125.0
975,Site1,2026-11-23,1125.0
975,Site1,2026-11-30,1125.0
975,Site1,2026-12-07,900.0
975,Site1,2026-12-14,900.0
975,Site1,2026-12-21,900.0
975,Site1,2026-12-28,900.0
976,Site1,2026-02-09,475.0
976,Site1,2026-02-16,475.0
976,Site1,2026-02-23,475.0
976,Site1,2026-03-02,365.75
976,Site1,2026-03-09,365.75
976,Site1,2026-03-16,365.75
976,Site1,2026-03-23,365.75
976,Site1,2026-03-30,365.75
976,Site1,2026-04-06,300.0
976,Site1,2026-04-13,300.0
976,Site1,2026-04-20,300.0
976,Site1,2026-04-27,300.0
976,Site1,2026-05-04,219.5
976,Site1,2026-05-11,219.5
976,Site1,2026-05-18,219.5
976,Site1,2026-05-25,219.5
976,Site1,2026-06-01,375.0
976,Site1,2026-06-08,375.0
976,Site1,2026-06-15,375.0
976,Site1,2026-06-22,375.0
976,Site1,2026-06-29,375.0
976,Site1,2026-07-06,300.0
976,Site1,2026-07-13,300.0
976,Site1,2026-07-20,300.0
976,Site1,2026-07-27,300.0
976,Site1,2026-08-03,345.0
976,Site1,2026-08-10,345.0
976,Site1,2026-08-17,345.0
976,Site1,2026-08-24,345.0
976,Site1,2026-08-31,345.0
976,Site1,2026-09-07,300.0
976,Site1,2026-09-14,300.0
976,Site1,2026-09-21,300.0
976,Site1,2026-09-28,300.0
976,Site1,2026-10-05,375.0
976,Site1,2026-10-12,375.0
976,Site1,2026-10-19,375.0
976,Site1,2026-10-26,375.0
976,Site1,2026-11-02,375.0
976,Site1,2026-11-09,375.0
976,Site1,2026-11-16,375.0
976,Site1,2026-11-23,375.0
976,Site1,2026-11-30,375.0
976,Site1,2026-12-07,300.0
976,Site1,2026-12-14,300.0
976,Site1,2026-12-21,300.0
976,Site1,2026-12-28,300.0
977,Site1,2026-02-09,575.0
977,Site1,2026-02-16,575.0
977,Site1,2026-02-23,575.0
977,Site1,2026-03-02,431.25
977,Site1,2026-03-09,431.25
977,Site1,2026-03-16,431.25
977,Site1,2026-03-23,431.25
977,Site1,2026-03-30,431.25
977,Site1,2026-04-06,460.0
977,Site1,2026-04-13,460.0
977,Site1,2026-04-20,460.0
977,Site1,2026-04-27,460.0
977,Site1,2026-05-04,244.0
977,Site1,2026-05-11,244.0
977,Site1,2026-05-18,244.0
977,Site1,2026-05-25,244.0
977,Site1,2026-06-01,575.0
977,Site1,2026-06-08,575.0
977,Site1,2026-06-15,575.0
977,Site1,2026-06-22,575.0
977,Site1,2026-06-29,575.0
977,Site1,2026-07-06,460.0
977,Site1,2026-07-13,460.0
977,Site1,2026-07-20,460.0
977,Site1,2026-07-27,460.0
977,Site1,2026-08-03,370.0
977,Site1,2026-08-10,370.0
977,Site1,2026-08-17,370.0
977,Site1,2026-08-24,370.0
977,Site1,2026-08-31,370.0
977,Site1,2026-09-07,460.0
977,Site1,2026-09-14,460.0
977,Site1,2026-09-21,460.0
977,Site1,2026-09-28,460.0
977,Site1,2026-10-05,575.0
977,Site1,2026-10-12,575.0
977,Site1,2026-10-19,575.0
977,Site1,2026-10-26,575.0
977,Site1,2026-11-02,575.0
977,Site1,2026-11-09,575.0
977,Site1,2026-11-16,575.0
977,Site1,2026-11-23,575.0
977,Site1,2026-11-30,575.0
977,Site1,2026-12-07,460.0
977,Site1,2026-12-14,460.0
977,Site1,2026-12-21,460.0
977,Site1,2026-12-28,460.0
978,Site1,2026-02-09,250.0
978,Site1,2026-02-16,250.0
978,Site1,2026-02-23,250.0
978,Site1,2026-03-02,151.5
978,Site1,2026-03-09,151.5
978,Site1,2026-03-16,151.5
978,Site1,2026-03-23,151.5
978,Site1,2026-03-30,151.5
978,Site1,2026-04-06,180.0
978,Site1,2026-04-13,180.0
978,Site1,2026-04-20,180.0
978,Site1,2026-04-27,180.0
978,Site1,2026-05-04,119.0
978,Site1,2026-05-11,119.0
978,Site1,2026-05-18,119.0
978,Site1,2026-05-25,119.0
978,Site1,2026-06-01,225.0
978,Site1,2026-06-08,225.0
978,Site1,2026-06-15,225.0
978,Site1,2026-06-22,225.0
978,Site1,2026-06-29,225.0
978,Site1,2026-07-06,180.0
978,Site1,2026-07-13,180.0
978,Site1,2026-07-20,180.0
978,Site1,2026-07-27,180.0
978,Site1,2026-08-03,220.0
978,Site1,2026-08-10,220.0
978,Site1,2026-08-17,220.0
978,Site1,2026-08-24,220.0
978,Site1,2026-08-31,220.0
978,Site1,2026-09-07,180.0
978,Site1,2026-09-14,180.0
978,Site1,2026-09-21,180.0
978,Site1,2026-09-28,180.0
978,Site1,2026-10-05,225.0
978,Site1,2026-10-12,225.0
978,Site1,2026-10-19,225.0
978,Site1,2026-10-26,225.0
978,Site1,2026-11-02,425.0
978,Site1,2026-11-09,425.0
978,Site1,2026-11-16,425.0
978,Site1,2026-11-23,425.0
978,Site1,2026-11-30,425.0
978,Site1,2026-12-07,340.0
978,Site1,2026-12-14,340.0
978,Site1,2026-12-21,340.0
978,Site1,2026-12-28,340.0
979,Site1,2026-02-09,225.0
979,Site1,2026-02-16,225.0
979,Site1,2026-02-23,225.0
979,Site1,2026-03-02,256.25
979,Site1,2026-03-09,256.25
979,Site1,2026-03-16,256.25
979,Site1,2026-03-23,256.25
979,Site1,2026-03-30,256.25
979,Site1,2026-04-06,160.0
979,Site1,2026-04-13,160.0
979,Site1,2026-04-20,160.0
979,Site1,2026-04-27,160.0
979,Site1,2026-05-04,219.0
979,Site1,2026-05-11,219.0
979,Site1,2026-05-18,219.0
979,Site1,2026-05-25,219.0
979,Site1,2026-06-01,200.0
979,Site1,2026-06-08,200.0
979,Site1,2026-06-15,200.0
979,Site1,2026-06-22,200.0
979,Site1,2026-06-29,200.0
979,Site1,2026-07-06,160.0
979,Site1,2026-07-13,160.0
979,Site1,2026-07-20,160.0
979,Site1,2026-07-27,160.0
979,Site1,2026-08-03,245.0
979,Site1,2026-08-10,245.0
979,Site1,2026-08-17,245.0
979,Site1,2026-08-24,245.0
979,Site1,2026-08-31,245.0
979,Site1,2026-09-07,160.0
979,Site1,2026-09-14,160.0
979,Site1,2026-09-21,160.0
979,Site1,2026-09-28,160.0
979,Site1,2026-10-05,200.0
