annee_sem,code_article,code_site,ventes,appros,stock,ventes_prev,couverture,stock_init,ventes_cum,appros_cum
2026-14,587,Site1,8.75,0.0,210.0,8.75,24.0,200.0,70.0,80.0
2026-15,587,Site1,7.0,0.0,203.0,8.56,23.71,200.0,77.0,80.0
2026-16,587,Site1,7.0,0.0,196.0,8.4,23.33,200.0,84.0,80.0
2026-17,587,Site1,7.0,0.0,189.0,8.27,22.85,200.0,91.0,80.0
2026-18,587,Site1,7.0,0.0,182.0,8.17,22.28,200.0,98.0,80.0
2026-19,587,Site1,15.0,0.0,167.0,8.69,19.22,200.0,113.0,80.0
2026-20,587,Site1,15.0,0.0,152.0,9.14,16.63,200.0,128.0,80.0
2026-21,587,Site1,15.0,0.0,137.0,9.53,14.38,200.0,143.0,80.0
2026-22,587,Site1,15.0,0.0,122.0,9.88,12.35,200.0,158.0,80.0
2026-23,587,Site1,20.0,0.0,102.0,10.47,9.74,200.0,178.0,80.0
2026-24,587,Site1,20.0,0.0,82.0,11.0,7.45,200.0,198.0,80.0
2026-25,587,Site1,20.0,0.0,62.0,11.47,5.41,200.0,218.0,80.0
2026-26,587,Site1,20.0,0.0,42.0,11.9,3.53,200.0,238.0,80.0
2026-27,587,Site1,20.0,0.0,22.0,12.29,1.79,200.0,258.0,80.0
2026-28,587,Site1,16.0,0.0,6.0,12.45,0.48,200.0,274.0,80.0
2026-29,587,Site1,16.0,0.0,-10.0,12.61,-0.79,200.0,290.0,80.0
2026-30,587,Site1,16.0,0.0,-26.0,12.75,-2.04,200.0,306.0,80.0
2026-31,587,Site1,16.0,0.0,-42.0,12.88,-3.26,200.0,322.0,80.0
2026-32,587,Site1,12.5,0.0,-54.5,12.87,-4.23,200.0,334.5,80.0
2026-33,587,Site1,12.5,0.0,-67.0,12.85,-5.21,200.0,347.0,80.0
2026-34,587,Site1,12.5,0.0,-79.5,12.84,-6.19,200.0,359.5,80.0
2026-35,587,Site1,12.5,0.0,-92.0,12.83,-7.17,200.0,372.0,80.0
2026-36,587,Site1,12.5,0.0,-104.5,12.82,-8.15,200.0,384.5,80.0
2026-37,587,Site1,7.0,0.0,-111.5,12.63,-8.83,200.0,391.5,80.0
2026-38,587,Site1,7.0,0.0,-118.5,12.45,-9.52,200.0,398.5,80.0
2026-39,587,Site1,7.0,0.0,-125.5,12.29,-10.21,200.0,405.5,80.0
2026-40,587,Site1,7.0,0.0,-132.5,12.13,-10.92,200.0,412.5,80.0
2026-41,587,Site1,8.75,0.0,-141.25,12.04,-11.73,200.0,421.25,80.0
2026-42,587,Site1,8.75,0.0,-150.0,11.94,-12.56,200.0,430.0,80.0
2026-43,587,Site1,8.75,0.0,-158.75,11.86,-13.39,200.0,438.75,80.0
2026-07,588,Site1,100.0,240.0,1457.0,100.0,14.57,1317.0,100.0,240.0
2026-08,588,Site1,100.0,0.0,1357.0,100.0,13.57,1317.0,200.0,240.0
2026-09,588,Site1,100.0,0.0,1257.0,100.0,12.57,1317.0,300.0,240.0
2026-10,588,Site1,100.0,640.0,1797.0,100.0,17.97,1317.0,400.0,880.0
2026-11,588,Site1,100.0,0.0,1697.0,100.0,16.97,1317.0,500.0,880.0
2026-12,588,Site1,100.0,0.0,1597.0,100.0,15.97,1317.0,600.0,880.0
2026-13,588,Site1,100.0,0.0,1497.0,100.0,14.97,1317.0,700.0,880.0
2026-14,588,Site1,100.0,0.0,1397.0,100.0,13.97,1317.0,800.0,880.0
2026-15,588,Site1,100.0,0.0,1297.0,100.0,12.97,1317.0,900.0,880.0
2026-16,588,Site1,100.0,0.0,1197.0,100.0,11.97,1317.0,1000.0,880.0
2026-17,588,Site1,100.0,0.0,1097.0,100.0,10.97,1317.0,1100.0,880.0
2026-18,588,Site1,100.0,0.0,997.0,100.0,9.97,1317.0,1200.0,880.0
2026-19,588,Site1,125.0,0.0,872.0,101.92,8.56,1317.0,1325.0,880.0
2026-20,588,Site1,125.0,0.0,747.0,103.57,7.21,1317.0,1450.0,880.0
2026-21,588,Site1,125.0,0.0,622.0,105.0,5.92,1317.0,1575.0,880.0
2026-22,588,Site1,125.0,0.0,497.0,106.25,4.68,1317.0,1700.0,880.0
2026-23,588,Site1,162.5,0.0,334.5,109.56,3.05,1317.0,1862.5,880.0
2026-24,588,Site1,162.5,0.0,172.0,112.5,1.53,1317.0,2025.0,880.0
2026-25,588,Site1,162.5,0.0,9.5,115.13,0.08,1317.0,2187.5,880.0
2026-26,588,Site1,162.5,0.0,-153.0,117.5,-1.3,1317.0,2350.0,880.0
2026-27,588,Site1,162.5,0.0,-315.5,119.64,-2.64,1317.0,2512.5,880.0
2026-28,588,Site1,130.0,0.0,-445.5,120.11,-3.71,1317.0,2642.5,880.0
2026-29,588,Site1,130.0,0.0,-575.5,120.54,-4.77,1317.0,2772.5,880.0
2026-30,588,Site1,130.0,0.0,-705.5,120.94,-5.83,1317.0,2902.5,880.0
2026-31,588,Site1,130.0,0.0,-835.5,121.3,-6.89,1317.0,3032.5,880.0
2026-32,588,Site1,100.0,0.0,-935.5,120.48,-7.76,1317.0,3132.5,880.0
2026-33,588,Site1,100.0,0.0,-1035.5,119.72,-8.65,1317.0,3232.5,880.0
2026-34,588,Site1,100.0,0.0,-1135.5,119.02,-9.54,1317.0,3332.5,880.0
2026-35,588,Site1,100.0,0.0,-1235.5,118.36,-10.44,1317.0,3432.5,880.0
2026-36,588,Site1,100.0,0.0,-1335.5,117.75,-11.34,1317.0,3532.5,880.0
2026-37,588,Site1,90.0,0.0,-1425.5,116.85,-12.2,1317.0,3622.5,880.0
2026-38,588,Site1,90.0,0.0,-1515.5,116.02,-13.06,1317.0,3712.5,880.0
2026-39,588,Site1,90.0,0.0,-1605.5,115.23,-13.93,1317.0,3802.5,880.0
2026-40,588,Site1,90.0,0.0,-1695.5,114.49,-14.81,1317.0,3892.5,880.0
2026-41,588,Site1,112.5,0.0,-1808.0,114.43,-15.8,1317.0,4005.0,880.0
2026-42,588,Site1,112.5,0.0,-1920.5,114.38,-16.79,1317.0,4117.5,880.0
2026-43,588,Site1,112.5,0.0,-2033.0,114.32,-17.78,1317.0,4230.0,880.0
2026-07,670,Site1,1310.0,0.0,1216.0,1310.0,0.93,2526.0,1310.0,0.0
2026-08,670,Site1,1310.0,0.0,-94.0,1310.0,-0.07,2526.0,2620.0,0.0
2026-09,670,Site1,1310.0,2400.0,996.0,1310.0,0.76,2526.0,3930.0,2400.0
2026-10,670,Site1,1477.5,0.0,-481.5,1351.88,-0.36,2526.0,5407.5,2400.0
2026-11,670,Site1,1477.5,0.0,-1959.0,1377.0,-1.42,2526.0,6885.0,2400.0
2026-12,670,Site1,1477.5,0.0,-3436.5,1393.75,-2.47,2526.0,8362.5,2400.0
2026-13,670,Site1,1477.5,4800.0,-114.0,1405.71,-0.08,2526.0,9840.0,7200.0
2026-14,670,Site1,1477.5,0.0,-1591.5,1414.69,-1.12,2526.0,11317.5,7200.0
2026-15,670,Site1,1182.0,0.0,-2773.5,1388.83,-2.0,2526.0,12499.5,7200.0
2026-16,670,Site1,1182.0,6000.0,2044.5,1368.15,1.49,2526.0,13681.5,13200.0
2026-17,670,Site1,1182.0,0.0,862.5,1351.23,0.64,2526.0,14863.5,13200.0
2026-18,670,Site1,1182.0,0.0,-319.5,1337.12,-0.24,2526.0,16045.5,13200.0
2026-19,670,Site1,1104.25,3600.0,2176.25,1319.21,1.65,2526.0,17149.75,16800.0
2026-20,670,Site1,1104.25,0.0,1072.0,1303.86,0.82,2526.0,18254.0,16800.0
2026-21,670,Site1,1104.25,0.0,-32.25,1290.55,-0.02,2526.0,19358.25,16800.0
2026-22,670,Site1,1104.25,0.0,-1136.5,1278.91,-0.89,2526.0,20462.5,16800.0
2026-23,670,Site1,1106.75,0.0,-2243.25,1268.78,-1.77,2526.0,21569.25,16800.0
2026-24,670,Site1,1106.75,0.0,-3350.0,1259.78,-2.66,2526.0,22676.0,16800.0
2026-25,670,Site1,1106.75,0.0,-4456.75,1251.72,-3.56,2526.0,23782.75,16800.0
2026-26,670,Site1,1106.75,0.0,-5563.5,1244.47,-4.47,2526.0,24889.5,16800.0
2026-27,670,Site1,1106.75,0.0,-6670.25,1237.92,-5.39,2526.0,25996.25,16800.0
2026-28,670,Site1,1187.4,0.0,-7857.65,1235.62,-6.36,2526.0,27183.65,16800.0
2026-29,670,Site1,1187.4,0.0,-9045.05,1233.52,-7.33,2526.0,28371.05,16800.0
2026-30,670,Site1,1187.4,0.0,-10232.45,1231.6,-8.31,2526.0,29558.45,16800.0
2026-31,670,Site1,1187.4,0.0,-11419.85,1229.83,-9.29,2526.0,30745.85,16800.0
2026-32,670,Site1,1484.25,0.0,-12904.1,1239.62,-10.41,2526.0,32230.1,16800.0
2026-33,670,Site1,1484.25,0.0,-14388.35,1248.68,-11.52,2526.0,33714.35,16800.0
2026-34,670,Site1,1484.25,0.0,-15872.6,1257.09,-12.63,2526.0,35198.6,16800.0
2026-35,670,Site1,1484.25,0.0,-17356.85,1264.93,-13.72,2526.0,36682.85,16800.0
2026-36,670,Site1,1484.25,0.0,-18841.1,1272.24,-14.81,2526.0,38167.1,16800.0
2026-37,670,Site1,1189.4,0.0,-20030.5,1269.56,-15.78,2526.0,39356.5,16800.0
2026-38,670,Site1,1189.4,0.0,-21219.9,1267.06,-16.75,2526.0,40545.9,16800.0
2026-39,670,Site1,1189.4,0.0,-22409.3,1264.71,-17.72,2526.0,41735.3,16800.0
2026-40,670,Site1,1189.4,0.0,-23598.7,1262.49,-18.69,2526.0,42924.7,16800.0
2026-41,670,Site1,1489.25,0.0,-25087.95,1268.97,-19.77,2526.0,44413.95,16800.0
2026-42,670,Site1,1489.25,0.0,-26577.2,1275.09,-20.84,2526.0,45903.2,16800.0
2026-43,670,Site1,1489.25,2400.0,-25666.45,1280.88,-20.04,2526.0,47392.45,19200.0
2026-07,728,Site1,59.5,0.0,449.5,59.5,7.55,509.0,59.5,0.0
2026-08,728,Site1,59.5,0.0,390.0,59.5,6.55,509.0,119.0,0.0
2026-09,728,Site1,59.5,0.0,330.5,59.5,5.55,509.0,178.5,0.0
2026-10,728,Site1,61.25,0.0,269.25,59.94,4.49,509.0,239.75,0.0
2026-11,728,Site1,61.25,0.0,208.0,60.2,3.46,509.0,301.0,0.0
2026-12,728,Site1,61.25,0.0,146.75,60.38,2.43,509.0,362.25,0.0
2026-13,728,Site1,61.25,0.0,85.5,60.5,1.41,509.0,423.5,0.0
2026-14,728,Site1,61.25,0.0,24.25,60.59,0.4,509.0,484.75,0.0
2026-15,728,Site1,50.4,0.0,-26.15,59.46,-0.44,509.0,535.15,0.0
2026-16,728,Site1,50.4,0.0,-76.55,58.55,-1.31,509.0,585.55,0.0
2026-17,728,Site1,50.4,0.0,-126.95,57.81,-2.2,509.0,635.95,0.0
2026-18,728,Site1,50.4,0.0,-177.35,57.2,-3.1,509.0,686.35,0.0
2026-19,728,Site1,65.0,0.0,-242.35,57.8,-4.19,509.0,751.35,0.0
2026-20,728,Site1,65.0,0.0,-307.35,58.31,-5.27,509.0,816.35,0.0
2026-21,728,Site1,65.0,0.0,-372.35,58.76,-6.34,509.0,881.35,0.0
2026-22,728,Site1,65.0,0.0,-437.35,59.15,-7.39,509.0,946.35,0.0
2026-23,728,Site1,66.75,0.0,-504.1,59.59,-8.46,509.0,1013.1,0.0
2026-24,728,Site1,66.75,0.0,-570.85,59.99,-9.52,509.0,1079.85,0.0
2026-25,728,Site1,66.75,0.0,-637.6,60.35,-10.57,509.0,1146.6,0.0
2026-26,728,Site1,66.75,0.0,-704.35,60.67,-11.61,509.0,1213.35,0.0
2026-27,728,Site1,66.75,0.0,-771.1,60.96,-12.65,509.0,1280.1,0.0
2026-28,728,Site1,54.8,0.0,-825.9,60.68,-13.61,509.0,1334.9,0.0
2026-29,728,Site1,54.8,0.0,-880.7,60.42,-14.58,509.0,1389.7,0.0
2026-30,728,Site1,54.8,0.0,-935.5,60.19,-15.54,509.0,1444.5,0.0
2026-31,728,Site1,54.8,0.0,-990.3,59.97,-16.51,509.0,1499.3,0.0
2026-32,728,Site1,70.25,0.0,-1060.55,60.37,-17.57,509.0,1569.55,0.0
2026-33,728,Site1,70.25,0.0,-1130.8,60.73,-18.62,509.0,1639.8,0.0
2026-34,728,Site1,70.25,0.0,-1201.05,61.07,-19.67,509.0,1710.05,0.0
2026-35,728,Site1,70.25,0.0,-1271.3,61.39,-20.71,509.0,1780.3,0.0
2026-36,728,Site1,70.25,0.0,-1341.55,61.68,-21.75,509.0,1850.55,0.0
2026-37,728,Site1,57.6,0.0,-1399.15,61.55,-22.73,509.0,1908.15,0.0
2026-38,728,Site1,57.6,0.0,-1456.75,61.43,-23.71,509.0,1965.75,0.0
2026-39,728,Site1,57.6,0.0,-1514.35,61.31,-24.7,509.0,2023.35,0.0
2026-40,728,Site1,57.6,0.0,-1571.95,61.2,-25.69,509.0,2080.95,0.0
2026-41,728,Site1,74.0,0.0,-1645.95,61.57,-26.73,509.0,2154.95,0.0
2026-42,728,Site1,74.0,0.0,-1719.95,61.92,-27.78,509.0,2228.95,0.0
2026-43,728,Site1,74.0,0.0,-1793.95,62.24,-28.82,509.0,2302.95,0.0
2026-07,766,Site1,1075.0,0.0,7612.0,1075.0,7.08,8687.0,1075.0,0.0
2026-08,766,Site1,1075.0,4284.0,10821.0,1075.0,10.07,8687.0,2150.0,4284.0
2026-09,766,Site1,1075.0,2520.0,12266.0,1075.0,11.41,8687.0,3225.0,6804.0
2026-10,766,Site1,875.0,0.0,11391.0,1025.0,11.11,8687.0,4100.0,6804.0
2026-11,766,Site1,875.0,0.0,10516.0,995.0,10.57,8687.0,4975.0,6804.0
2026-12,766,Site1,875.0,0.0,9641.0,975.0,9.89,8687.0,5850.0,6804.0
2026-13,766,Site1,875.0,0.0,8766.0,960.71,9.12,8687.0,6725.0,6804.0
2026-14,766,Site1,875.0,1320.0,9211.0,950.0,9.7,8687.0,7600.0,8124.0
2026-15,766,Site1,360.0,1890.0,10741.0,884.44,12.14,8687.0,7960.0,10014.0
2026-16,766,Site1,360.0,0.0,10381.0,832.0,12.48,8687.0,8320.0,10014.0
2026-17,766,Site1,360.0,0.0,10021.0,789.09,12.7,8687.0,8680.0,10014.0
2026-18,766,Site1,360.0,0.0,9661.0,753.33,12.82,8687.0,9040.0,10014.0
2026-19,766,Site1,1125.0,0.0,8536.0,781.92,10.92,8687.0,10165.0,10014.0
2026-20,766,Site1,1125.0,0.0,7411.0,806.43,9.19,8687.0,11290.0,10014.0
2026-21,766,Site1,1125.0,0.0,6286.0,827.67,7.59,8687.0,12415.0,10014.0
2026-22,766,Site1,1125.0,0.0,5161.0,846.25,6.1,8687.0,13540.0,10014.0
2026-23,766,Site1,850.0,0.0,4311.0,846.47,5.09,8687.0,14390.0,10014.0
2026-24,766,Site1,850.0,0.0,3461.0,846.67,4.09,8687.0,15240.0,10014.0
2026-25,766,Site1,850.0,0.0,2611.0,846.84,3.08,8687.0,16090.0,10014.0
2026-26,766,Site1,850.0,0.0,1761.0,847.0,2.08,8687.0,16940.0,10014.0
2026-27,766,Site1,850.0,0.0,911.0,847.14,1.08,8687.0,17790.0,10014.0
2026-28,766,Site1,900.0,0.0,11.0,849.55,0.01,8687.0,18690.0,10014.0
2026-29,766,Site1,900.0,0.0,-889.0,851.74,-1.04,8687.0,19590.0,10014.0
2026-30,766,Site1,900.0,0.0,-1789.0,853.75,-2.1,8687.0,20490.0,10014.0
2026-31,766,Site1,900.0,0.0,-2689.0,855.6,-3.14,8687.0,21390.0,10014.0
2026-32,766,Site1,1125.0,0.0,-3814.0,865.96,-4.4,8687.0,22515.0,10014.0
2026-33,766,Site1,1125.0,0.0,-4939.0,875.56,-5.64,8687.0,23640.0,10014.0
2026-34,766,Site1,1125.0,0.0,-6064.0,884.46,-6.86,8687.0,24765.0,10014.0
2026-35,766,Site1,1125.0,0.0,-7189.0,892.76,-8.05,8687.0,25890.0,10014.0
2026-36,766,Site1,1125.0,0.0,-8314.0,900.5,-9.23,8687.0,27015.0,10014.0
2026-37,766,Site1,1000.0,0.0,-9314.0,903.71,-10.31,8687.0,28015.0,10014.0
2026-38,766,Site1,1000.0,0.0,-10314.0,906.72,-11.38,8687.0,29015.0,10014.0
2026-39,766,Site1,1000.0,0.0,-11314.0,909.55,-12.44,8687.0,30015.0,10014.0
2026-40,766,Site1,1000.0,0.0,-12314.0,912.21,-13.5,8687.0,31015.0,10014.0
2026-41,766,Site1,1250.0,0.0,-13564.0,921.86,-14.71,8687.0,32265.0,10014.0
2026-42,766,Site1,1250.0,0.0,-14814.0,930.97,-15.91,8687.0,33515.0,10014.0
2026-43,766,Site1,1250.0,0.0,-16064.0,939.59,-17.1,8687.0,34765.0,10014.0
2026-07,804,Site1,30.0,64.0,519.0,30.0,17.3,485.0,30.0,64.0
2026-08,804,Site1,30.0,0.0,489.0,30.0,16.3,485.0,60.0,64.0
2026-09,804,Site1,30.0,346.0,805.0,30.0,26.83,485.0,90.0,410.0
2026-10,804,Site1,30.0,0.0,775.0,30.0,25.83,485.0,120.0,410.0
2026-11,804,Site1,30.0,0.0,745.0,30.0,24.83,485.0,150.0,410.0
2026-12,804,Site1,30.0,0.0,715.0,30.0,23.83,485.0,180.0,410.0
2026-13,804,Site1,30.0,0.0,685.0,30.0,22.83,485.0,210.0,410.0
2026-14,804,Site1,30.0,0.0,655.0,30.0,21.83,485.0,240.0,410.0
2026-15,804,Site1,40.0,0.0,615.0,31.11,19.77,485.0,280.0,410.0
2026-16,804,Site1,40.0,0.0,575.0,32.0,17.97,485.0,320.0,410.0
2026-17,804,Site1,40.0,0.0,535.0,32.73,16.35,485.0,360.0,410.0
2026-18,804,Site1,40.0,0.0,495.0,33.33,14.85,485.0,400.0,410.0
2026-19,804,Site1,50.0,0.0,445.0,34.62,12.85,485.0,450.0,410.0
2026-20,804,Site1,50.0,0.0,395.0,35.71,11.06,485.0,500.0,410.0
2026-21,804,Site1,50.0,0.0,345.0,36.67,9.41,485.0,550.0,410.0
2026-22,804,Site1,50.0,0.0,295.0,37.5,7.87,485.0,600.0,410.0
2026-23,804,Site1,50.0,0.0,245.0,38.24,6.41,485.0,650.0,410.0
2026-24,804,Site1,50.0,0.0,195.0,38.89,5.01,485.0,700.0,410.0
2026-25,804,Site1,50.0,0.0,145.0,39.47,3.67,485.0,750.0,410.0
2026-26,804,Site1,50.0,0.0,95.0,40.0,2.38,485.0,800.0,410.0
2026-27,804,Site1,50.0,0.0,45.0,40.48,1.11,485.0,850.0,410.0
2026-28,804,Site1,40.0,0.0,5.0,40.45,0.12,485.0,890.0,410.0
2026-29,804,Site1,40.0,0.0,-35.0,40.43,-0.87,485.0,930.0,410.0
2026-30,804,Site1,40.0,0.0,-75.0,40.42,-1.86,485.0,970.0,410.0
2026-31,804,Site1,40.0,0.0,-115.0,40.4,-2.85,485.0,1010.0,410.0
2026-32,804,Site1,50.0,0.0,-165.0,40.77,-4.05,485.0,1060.0,410.0
2026-33,804,Site1,50.0,0.0,-215.0,41.11,-5.23,485.0,1110.0,410.0
2026-34,804,Site1,50.0,0.0,-265.0,41.43,-6.4,485.0,1160.0,410.0
2026-35,804,Site1,50.0,0.0,-315.0,41.72,-7.55,485.0,1210.0,410.0
2026-36,804,Site1,50.0,0.0,-365.0,42.0,-8.69,485.0,1260.0,410.0
2026-37,804,Site1,32.0,0.0,-397.0,41.68,-9.52,485.0,1292.0,410.0
2026-38,804,Site1,32.0,0.0,-429.0,41.38,-10.37,485.0,1324.0,410.0
2026-39,804,Site1,32.0,0.0,-461.0,41.09,-11.22,485.0,1356.0,410.0
2026-40,804,Site1,32.0,0.0,-493.0,40.82,-12.08,485.0,1388.0,410.0
2026-41,804,Site1,30.0,0.0,-523.0,40.51,-12.91,485.0,1418.0,410.0
2026-42,804,Site1,30.0,0.0,-553.0,40.22,-13.75,485.0,1448.0,410.0
2026-43,804,Site1,30.0,0.0,-583.0,39.95,-14.59,485.0,1478.0,410.0
2026-07,825,Site1,110.0,240.0,1266.0,110.0,11.51,1136.0,110.0,240.0
2026-08,825,Site1,110.0,0.0,1156.0,110.0,10.51,1136.0,220.0,240.0
2026-09,825,Site1,110.0,0.0,1046.0,110.0,9.51,1136.0,330.0,240.0
2026-10,825,Site1,110.0,1200.0,2136.0,110.0,19.42,1136.0,440.0,1440.0
2026-11,825,Site1,110.0,0.0,2026.0,110.0,18.42,1136.0,550.0,1440.0
2026-12,825,Site1,110.0,0.0,1916.0,110.0,17.42,1136.0,660.0,1440.0
2026-13,825,Site1,110.0,0.0,1806.0,110.0,16.42,1136.0,770.0,1440.0
2026-14,825,Site1,110.0,0.0,1696.0,110.0,15.42,1136.0,880.0,1440.0
2026-15,825,Site1,120.0,0.0,1576.0,111.11,14.18,1136.0,1000.0,1440.0
2026-16,825,Site1,120.0,0.0,1456.0,112.0,13.0,1136.0,1120.0,1440.0
2026-17,825,Site1,120.0,0.0,1336.0,112.73,11.85,1136.0,1240.0,1440.0
2026-18,825,Site1,120.0,0.0,1216.0,113.33,10.73,1136.0,1360.0,1440.0
2026-19,825,Site1,175.0,0.0,1041.0,118.08,8.82,1136.0,1535.0,1440.0
2026-20,825,Site1,175.0,0.0,866.0,122.14,7.09,1136.0,1710.0,1440.0
2026-21,825,Site1,175.0,0.0,691.0,125.67,5.5,1136.0,1885.0,1440.0
2026-22,825,Site1,175.0,0.0,516.0,128.75,4.01,1136.0,2060.0,1440.0
2026-23,825,Site1,162.5,0.0,353.5,130.74,2.7,1136.0,2222.5,1440.0
2026-24,825,Site1,162.5,0.0,191.0,132.5,1.44,1136.0,2385.0,1440.0
2026-25,825,Site1,162.5,0.0,28.5,134.08,0.21,1136.0,2547.5,1440.0
2026-26,825,Site1,162.5,0.0,-134.0,135.5,-0.99,1136.0,2710.0,1440.0
2026-27,825,Site1,162.5,0.0,-296.5,136.79,-2.17,1136.0,2872.5,1440.0
2026-28,825,Site1,160.0,0.0,-456.5,137.84,-3.31,1136.0,3032.5,1440.0
2026-29,825,Site1,160.0,0.0,-616.5,138.8,-4.44,1136.0,3192.5,1440.0
2026-30,825,Site1,160.0,0.0,-776.5,139.69,-5.56,1136.0,3352.5,1440.0
2026-31,825,Site1,160.0,0.0,-936.5,140.5,-6.67,1136.0,3512.5,1440.0
2026-32,825,Site1,125.0,0.0,-1061.5,139.9,-7.59,1136.0,3637.5,1440.0
2026-33,825,Site1,125.0,0.0,-1186.5,139.35,-8.51,1136.0,3762.5,1440.0
2026-34,825,Site1,125.0,0.0,-1311.5,138.84,-9.45,1136.0,3887.5,1440.0
2026-35,825,Site1,125.0,0.0,-1436.5,138.36,-10.38,1136.0,4012.5,1440.0
2026-36,825,Site1,125.0,0.0,-1561.5,137.92,-11.32,1136.0,4137.5,1440.0
2026-37,825,Site1,88.0,0.0,-1649.5,136.31,-12.1,1136.0,4225.5,1440.0
2026-38,825,Site1,88.0,0.0,-1737.5,134.8,-12.89,1136.0,4313.5,1440.0
2026-39,825,Site1,88.0,0.0,-1825.5,133.38,-13.69,1136.0,4401.5,1440.0
2026-40,825,Site1,88.0,0.0,-1913.5,132.04,-14.49,1136.0,4489.5,1440.0
2026-41,825,Site1,110.0,0.0,-2023.5,131.41,-15.4,1136.0,4599.5,1440.0
2026-42,825,Site1,110.0,0.0,-2133.5,130.82,-16.31,1136.0,4709.5,1440.0
2026-43,825,Site1,110.0,0.0,-2243.5,130.26,-17.22,1136.0,4819.5,1440.0
2026-07,833,Site1,249.25,0.0,841.75,249.25,3.38,1091.0,249.25,0.0
2026-08,833,Site1,249.25,0.0,592.5,249.25,2.38,1091.0,498.5,0.0
2026-09,833,Site1,249.25,0.0,343.25,249.25,1.38,1091.0,747.75,0.0
2026-10,833,Site1,250.5,900.0,992.75,249.56,3.98,1091.0,998.25,900.0
2026-11,833,Site1,250.5,0.0,742.25,249.75,2.97,1091.0,1248.75,900.0
2026-12,833,Site1,250.5,0.0,491.75,249.88,1.97,1091.0,1499.25,900.0
2026-13,833,Site1,250.5,0.0,241.25,249.96,0.97,1091.0,1749.75,900.0
2026-14,833,Site1,250.5,0.0,-9.25,250.03,-0.04,1091.0,2000.25,900.0
2026-15,833,Site1,201.4,420.0,209.35,244.63,0.86,1091.0,2201.65,1320.0
2026-16,833,Site1,201.4,0.0,7.95,240.3,0.03,1091.0,2403.05,1320.0
2026-17,833,Site1,201.4,2700.0,2506.55,236.77,10.59,1091.0,2604.45,4020.0
2026-18,833,Site1,201.4,0.0,2305.15,233.82,9.86,1091.0,2805.85,4020.0
2026-19,833,Site1,290.5,0.0,2014.65,238.18,8.46,1091.0,3096.35,4020.0
2026-20,833,Site1,290.5,0.0,1724.15,241.92,7.13,1091.0,3386.85,4020.0
2026-21,833,Site1,290.5,0.0,1433.65,245.16,5.85,1091.0,3677.35,4020.0
2026-22,833,Site1,290.5,0.0,1143.15,247.99,4.61,1091.0,3967.85,4020.0
2026-23,833,Site1,329.25,0.0,813.9,252.77,3.22,1091.0,4297.1,4020.0
2026-24,833,Site1,329.25,3100.0,3584.65,257.02,13.95,1091.0,4626.35,7120.0
2026-25,833,Site1,329.25,0.0,3255.4,260.82,12.48,1091.0,4955.6,7120.0
2026-26,833,Site1,329.25,0.0,2926.15,264.24,11.07,1091.0,5284.85,7120.0
2026-27,833,Site1,329.25,0.0,2596.9,267.34,9.71,1091.0,5614.1,7120.0
2026-28,833,Site1,264.4,0.0,2332.5,267.2,8.73,1091.0,5878.5,7120.0
2026-29,833,Site1,264.4,0.0,2068.1,267.08,7.74,1091.0,6142.9,7120.0
2026-30,833,Site1,264.4,0.0,1803.7,266.97,6.76,1091.0,6407.3,7120.0
2026-31,833,Site1,264.4,0.0,1539.3,266.87,5.77,1091.0,6671.7,7120.0
2026-32,833,Site1,331.75,0.0,1207.55,269.36,4.48,1091.0,7003.45,7120.0
2026-33,833,Site1,331.75,0.0,875.8,271.67,3.22,1091.0,7335.2,7120.0
2026-34,833,Site1,331.75,0.0,544.05,273.82,1.99,1091.0,7666.95,7120.0
2026-35,833,Site1,331.75,0.0,212.3,275.82,0.77,1091.0,7998.7,7120.0
2026-36,833,Site1,331.75,0.0,-119.45,277.68,-0.43,1091.0,8330.45,7120.0
2026-37,833,Site1,266.4,0.0,-385.85,277.32,-1.39,1091.0,8596.85,7120.0
2026-38,833,Site1,266.4,0.0,-652.25,276.98,-2.35,1091.0,8863.25,7120.0
2026-39,833,Site1,266.4,0.0,-918.65,276.66,-3.32,1091.0,9129.65,7120.0
2026-40,833,Site1,266.4,0.0,-1185.05,276.35,-4.29,1091.0,9396.05,7120.0
2026-41,833,Site1,334.25,0.0,-1519.3,278.01,-5.46,1091.0,9730.3,7120.0
2026-42,833,Site1,334.25,0.0,-1853.55,279.57,-6.63,1091.0,10064.55,7120.0
2026-43,833,Site1,334.25,0.0,-2187.8,281.05,-7.78,1091.0,10398.8,7120.0
2026-07,835,Site1,654.25,0.0,4612.75,654.25,7.05,5267.0,654.25,0.0
2026-08,835,Site1,654.25,0.0,3958.5,654.25,6.05,5267.0,1308.5,0.0
2026-09,835,Site1,654.25,0.0,3304.25,654.25,5.05,5267.0,1962.75,0.0
2026-10,835,Site1,656.0,5400.0,8048.25,654.69,12.29,5267.0,2618.75,5400.0
2026-11,835,Site1,656.0,0.0,7392.25,654.95,11.29,5267.0,3274.75,5400.0
2026-12,835,Site1,656.0,0.0,6736.25,655.12,10.28,5267.0,3930.75,5400.0
2026-13,835,Site1,656.0,0.0,6080.25,655.25,9.28,5267.0,4586.75,5400.0
2026-14,835,Site1,656.0,0.0,5424.25,655.34,8.28,5267.0,5242.75,5400.0
2026-15,835,Site1,568.4,0.0,4855.85,645.68,7.52,5267.0,5811.15,5400.0
